Date,Open,High,Low,Close,Volume
2006-06-05,9.37053,9.50156,9.32022,9.32719,223146004
2006-06-06,9.3805,9.71478,9.37353,9.71478,411879712
2006-06-07,9.79549,9.83584,9.6276,9.6281,357744174
2006-06-08,9.65899,9.82139,9.43081,9.79698,415882169
2006-06-09,9.76958,9.85029,9.59921,9.62909,247192862
2006-06-12,9.67343,9.72674,9.49059,9.50405,201491789
2006-06-13,9.48811,9.64005,9.41886,9.6281,307474600
2006-06-14,9.7108,9.74218,9.42881,9.57529,312006971
2006-06-15,9.63059,9.77058,9.54042,9.73969,272411953
2006-06-16,9.69236,9.7377,9.66496,9.73222,212953188
2006-06-19,9.73571,9.83436,9.63955,9.66846,306430830
2006-06-20,9.66596,9.76161,9.6281,9.64404,162181801
2006-06-21,9.74119,10.0635,9.7088,10.0167,351043973
2006-06-22,10.0032,10.1134,9.66496,9.96288,237333249
2006-06-23,10.0327,10.207,9.9823,10.0849,213362667
2006-06-26,10.1322,10.1706,10.0446,10.069,142562938
2006-06-27,10.1064,10.1632,9.98875,10.0217,164879546
2006-06-28,10.0635,10.1253,9.99175,10.1164,148958037
2006-06-29,10.1632,10.4173,10.1089,10.4073,267293465
2006-06-30,10.3524,10.4451,10.2708,10.4451,251227435
2006-07-03,10.4631,10.5558,10.4481,10.5418,86580730
2006-07-05,10.5,10.5318,10.3534,10.4985,200146932
2006-07-06,10.5463,10.5961,10.5114,10.5418,148018644
2006-07-07,10.6125,10.6583,10.3594,10.4731,242552099
2006-07-10,10.5478,10.5926,10.3719,10.4173,178099295
2006-07-11,10.4253,10.5876,10.2887,10.5757,239717862
2006-07-12,10.5139,10.5303,10.3804,10.3933,196979491
2006-07-13,10.3126,10.4208,10.1342,10.1841,277984080
2006-07-14,10.2209,10.2499,9.92901,10.051,303179085
2006-07-17,10.0794,10.2379,10.0565,10.1602,233318749
2006-07-18,10.207,10.2269,9.90759,10.0396,342709870
2006-07-19,9.83933,9.99225,9.83086,9.93897,341975216
2006-07-20,10.0705,10.0745,9.60668,9.64305,503366162
2006-07-21,9.61863,9.75863,9.4079,9.71777,471888464
2006-07-24,9.78503,9.81144,9.49558,9.7372,324616517
2006-07-25,9.59074,9.74766,9.56034,9.69884,231279382
2006-07-26,9.66994,9.76261,9.54042,9.60268,222078147
2006-07-27,9.64902,9.65201,9.41487,9.52547,226461982
2006-07-28,9.5155,9.70383,9.50853,9.66796,163936138
2006-07-31,9.66496,9.69386,9.54839,9.63009,184478337
2006-08-01,9.59323,9.60916,9.35409,9.35409,219320186
2006-08-02,9.35609,9.39494,9.09701,9.14784,284941209
2006-08-03,9.09154,9.41387,9.0512,9.3511,253997440
2006-08-04,9.45472,9.48262,9.26044,9.31225,204546824
2006-08-07,9.25395,9.45871,9.24548,9.41487,158448316
2006-08-08,9.53593,9.57778,9.44278,9.49059,230560787
2006-08-09,9.53543,9.58227,9.37502,9.38947,173065112
2006-08-10,9.31324,9.4079,9.27787,9.32122,171093992
2006-08-11,9.32619,9.34811,9.16676,9.17923,151206157
2006-08-14,9.25395,9.34413,9.1837,9.20263,199452423
2006-08-15,9.31922,9.50753,9.28135,9.48959,268899266
2006-08-16,9.55237,9.67593,9.51849,9.65799,234976737
2006-08-17,9.62511,9.71478,9.56334,9.61016,203944649
2006-08-18,9.62312,9.64205,9.48462,9.54938,198806089
2006-08-21,9.41836,9.44078,9.34662,9.39843,161515394
2006-08-22,9.40889,9.44725,9.33716,9.42284,167167811
2006-08-23,9.4069,9.42284,9.28285,9.30228,146220148
2006-08-24,9.32719,9.376,9.27288,9.30925,139804976
2006-08-25,9.29331,9.34911,9.27886,9.29779,99025681
2006-08-28,9.35609,9.48959,9.34113,9.48959,167163796
2006-08-29,9.48512,9.52348,9.39594,9.43978,179046718
2006-08-30,9.44575,9.58127,9.42881,9.48462,162362454
2006-08-31,9.50256,9.51949,9.42084,9.42881,118825197
2006-09-01,9.49059,9.49757,9.39594,9.43081,107303581
2006-09-05,9.4627,9.6002,9.40191,9.57429,163562789
2006-09-06,9.518,9.5454,9.45722,9.46918,149504009
2006-09-07,9.45074,9.50953,9.40092,9.42783,154237105
2006-09-08,9.38398,9.48562,9.38398,9.41188,123783105
2006-09-11,9.42234,9.58227,9.40989,9.56732,181824752
2006-09-12,9.59024,9.78253,9.58724,9.76211,218477141
2006-09-13,9.84331,10.1322,9.84183,10.1272,392144428
2006-09-14,10.071,10.1204,10.0117,10.063,215422106
2006-09-15,10.1502,10.2139,10.1317,10.21,314664570
2006-09-18,10.2129,10.4291,10.2,10.3296,285298500
2006-09-19,10.349,10.3495,9.78303,10.0585,573788528
2006-09-20,10.1407,10.1482,9.82986,9.88915,367238468
2006-09-21,9.97135,10.1741,9.96039,10.1342,429234397
2006-09-22,10.0879,10.1492,9.99774,10.058,186658210
2006-09-25,10.1029,10.1991,10.0262,10.063,230323931
2006-09-26,10.1009,10.1552,10.0077,10.1352,212342984
2006-09-27,10.1209,10.2434,10.0227,10.0367,235920145
2006-09-28,10.0655,10.1377,9.97732,10.053,205036593
2006-09-29,10.0914,10.1039,9.99874,10.0112,132916093
2006-10-02,10.0112,10.1134,9.9838,9.99974,146605540
2006-10-03,9.99574,10.1248,9.91904,10.0645,219380403
2006-10-04,10.0874,10.3564,10.0396,10.3549,267437987
2006-10-05,10.3301,10.4183,10.2344,10.2578,232431544
2006-10-06,10.2184,10.5099,10.207,10.4745,294523822
2006-10-09,10.5816,10.76,10.5473,10.6863,304431609
2006-10-10,10.75,10.9065,10.5218,10.6275,392963386
2006-10-11,10.5871,10.7092,10.5558,10.624,226233155
2006-10-12,10.6753,10.7032,10.5617,10.6474,194462399
2006-10-13,10.6553,10.6987,10.6006,10.644,145425277
2006-10-16,10.6538,10.6912,10.4955,10.5059,173402330
2006-10-17,10.4696,10.5558,10.3799,10.478,209195616
2006-10-18,10.5368,10.5806,10.3998,10.4451,241564532
2006-10-19,10.4681,10.6987,10.4511,10.613,461808054
2006-10-20,11.4335,11.461,11.2991,11.4505,467604992
2006-10-23,11.5153,12.0723,11.4675,11.9761,606370213
2006-10-24,11.8639,11.9034,11.7424,11.7902,347663764
2006-10-25,11.8939,12.1684,11.8351,12.1211,368832224
2006-10-26,12.148,12.2546,12.0613,12.0837,282287624
2006-10-27,12.0538,12.0871,11.7694,11.8371,265117606
2006-10-30,11.8276,11.9681,11.7075,11.8709,263475676
2006-10-31,11.9084,12.0104,11.8032,11.8669,252327408
2006-11-01,11.9258,11.9347,11.5895,11.6453,217838835
2006-11-02,11.6453,11.8002,11.6174,11.7055,210227342
2006-11-03,11.7634,11.8012,11.5845,11.7524,197019636
2006-11-06,11.8012,11.9482,11.7654,11.8809,200383787
2006-11-07,11.8809,11.9322,11.7514,11.7714,196594099
2006-11-08,11.7165,12.0,11.6727,11.8321,319754957
2006-11-09,11.8694,11.9437,11.7539,11.7734,195875503
2006-11-10,11.8017,11.8251,11.7145,11.7962,112273532
2006-11-13,11.8296,11.9856,11.8107,11.9826,174305593
2006-11-14,11.9741,12.2048,11.9691,12.1883,289983422
2006-11-15,12.2915,12.4509,12.2536,12.2536,336041785
2006-11-16,12.3303,12.397,12.2695,12.3527,204442447
2006-11-17,12.2865,12.4464,12.2805,12.425,221239117
2006-11-20,12.415,12.415,12.2715,12.3313,205723073
2006-11-21,12.3687,12.7039,12.3512,12.695,338322021
2006-11-22,12.7279,12.7787,12.5989,12.6541,180680619
2006-11-24,12.5669,12.6417,12.5545,12.5794,69559248
2006-11-27,12.4887,12.4992,12.0753,12.0753,294050111
2006-11-28,11.9846,12.2023,11.8829,12.1933,313034683
2006-11-29,12.3113,12.3238,12.0124,12.0723,253527744
2006-11-30,12.0613,12.2157,11.9956,12.0763,223908760
2006-12-01,12.1056,12.1659,11.9193,11.9766,226072575
2006-12-04,12.0314,12.142,11.9407,12.0773,196706505
2006-12-05,12.141,12.1918,12.0783,12.131,164714951
2006-12-06,12.13,12.2655,12.0693,12.1738,178657311
2006-12-07,12.2117,12.2506,12.0169,12.0224,187248342
2006-12-08,12.005,12.1709,11.9566,12.0593,159572376
2006-12-11,12.0793,12.1783,12.0513,12.0543,131009206
2006-12-12,12.0523,12.1151,11.9636,12.001,167846261
2006-12-13,12.0733,12.0936,11.8824,11.9317,187160023
2006-12-14,11.9626,12.0503,11.8884,12.0094,190644609
2006-12-15,12.0224,12.0593,11.9526,11.9641,208384687
2006-12-18,12.0194,12.0249,11.4764,11.5282,321826439
2006-12-19,11.5013,11.6906,11.4211,11.6737,264435141
2006-12-20,11.7075,11.7449,11.5162,11.5307,175345348
2006-12-21,11.5625,11.589,11.2676,11.3638,279140256
2006-12-22,11.3962,11.4246,11.2771,11.3483,160110319
2006-12-26,11.3718,11.4455,11.324,11.3967,83272781
2006-12-27,11.4585,11.6597,11.436,11.6587,169873584
2006-12-28,11.6358,11.6722,11.5143,11.5222,125099861
2006-12-29,11.5108,11.57,11.455,11.4705,102739094
2007-01-03,11.6079,11.8734,11.4863,11.6478,309377473
2007-01-04,11.6827,12.0553,11.6667,12.0378,316647733
2007-01-05,12.0189,12.1435,11.9099,12.136,275880482
2007-01-08,12.148,12.2028,12.0114,12.0458,190865407
2007-01-09,12.0921,12.1619,11.9866,12.0936,216036324
2007-01-10,12.0673,12.2945,12.0074,12.1923,239605456
2007-01-11,12.3851,12.4987,12.3597,12.4479,289373218
2007-01-12,12.5047,12.5794,12.4549,12.5794,179596704
2007-01-16,12.6432,12.7787,12.537,12.5614,303853521
2007-01-17,12.5395,12.6481,12.3148,12.387,268935396
2007-01-18,12.3183,12.3672,12.142,12.152,238140164
2007-01-19,12.1555,12.2247,12.1246,12.1998,199853873
2007-01-22,12.268,12.2715,11.9193,11.9776,216955645
2007-01-23,11.9766,12.0753,11.8889,11.9327,187296516
2007-01-24,12.0673,12.4434,12.0383,12.432,243250623
2007-01-25,12.4797,12.5669,12.0976,12.1579,255663458
2007-01-26,12.2287,12.4025,12.132,12.3512,220657014
2007-01-29,12.405,12.424,12.2182,12.2675,191720495
2007-01-30,12.3054,12.405,12.2361,12.3133,167826189
2007-01-31,12.3672,12.5794,12.3433,12.4922,490013933
2007-02-01,12.6044,12.6044,11.9946,12.0005,628618574
2007-02-02,12.0214,12.0813,11.9019,11.9941,252371567
2007-02-05,11.8944,11.9069,11.6129,11.6368,289321029
2007-02-06,11.6602,11.7897,11.6393,11.7444,213647697
2007-02-07,11.8027,11.8162,11.6772,11.7075,165389387
2007-02-08,11.6587,11.8012,11.587,11.7335,163659137
2007-02-09,11.7484,11.7744,11.4958,11.5053,195048516
2007-02-12,11.4754,11.5182,11.3344,11.4156,231014425
2007-02-13,11.4375,11.5277,11.3902,11.436,163093093
2007-02-14,11.4585,11.6857,11.439,11.6059,228778349
2007-02-15,11.6079,11.6109,11.4764,11.4953,162282164
2007-02-16,11.5282,11.7115,11.5098,11.706,247975689
2007-02-20,11.6697,11.7764,11.576,11.7599,163293818
2007-02-21,11.7036,11.9238,11.6512,11.8536,226441909
2007-02-22,11.9238,12.0623,11.8172,11.8531,230588888
2007-02-23,11.8511,11.8809,11.6527,11.723,155866992
2007-02-26,11.7783,11.8381,11.5522,11.581,159371651
2007-02-27,11.3339,11.4535,11.1386,11.1784,373862393
2007-02-28,11.2193,11.301,11.036,11.1954,322456716
2007-03-01,11.0271,11.2696,10.9602,11.1656,348667389
2007-03-02,11.0878,11.177,10.9274,10.9274,264298648
2007-03-05,10.886,11.0973,10.8855,10.9842,255125515
2007-03-06,11.1466,11.4335,11.1441,11.3977,302440416
2007-03-07,11.5252,11.5367,11.316,11.3498,262311470
2007-03-08,11.439,11.5955,11.3115,11.327,215289627
2007-03-09,11.4086,11.4186,11.2119,11.2831,199829786
2007-03-12,11.2731,11.3399,11.2373,11.328,139118497
2007-03-13,11.2123,11.2571,11.031,11.036,256016734
2007-03-14,11.0409,11.176,10.9354,11.1596,321838482
2007-03-15,11.1561,11.2049,11.0584,11.1147,158339924
2007-03-16,11.1008,11.1271,10.9572,10.9812,227184592
2007-03-19,11.0409,11.172,10.9762,11.1406,208661687
2007-03-20,11.1047,11.1496,11.0499,11.0918,137356131
2007-03-21,11.0923,11.3728,11.0898,11.3728,232772776
2007-03-22,11.3488,11.5123,11.2721,11.5093,228051724
2007-03-23,11.4943,11.5432,11.3858,11.5043,165048155
2007-03-26,11.4725,11.583,11.3493,11.583,189095012
2007-03-27,11.5472,11.589,11.467,11.5487,150190489
2007-03-28,11.5053,11.594,11.4625,11.5053,184329800
2007-03-29,11.572,11.6079,11.3339,11.4813,160118348
2007-03-30,11.5108,11.5432,11.3623,11.4126,135698142
2007-04-02,11.4027,11.4216,11.2621,11.4216,138440046
2007-04-03,11.5591,11.8132,11.5581,11.7724,261014787
2007-04-04,11.7609,11.7822,11.6971,11.733,151699941
2007-04-05,11.7399,11.7594,11.6981,11.7454,109025801
2007-04-09,11.7817,11.7822,11.598,11.6627,122928016
2007-04-10,11.6348,11.7275,11.587,11.6204,119604010
2007-04-11,11.6094,11.6926,11.5232,11.571,153032755
2007-04-12,11.5581,11.6577,11.5143,11.6428,108708656
2007-04-13,11.6687,11.6767,11.5422,11.6149,112197257
2007-04-16,11.6692,11.8819,11.6617,11.8142,203852316
2007-04-17,11.8022,11.8669,11.7474,11.7773,128869477
2007-04-18,11.7389,11.9541,11.6956,11.857,227642245
2007-04-19,11.8197,12.0055,11.6976,11.7484,441980436
2007-04-20,12.2187,12.268,12.0069,12.0184,488223466
2007-04-23,11.9591,12.0813,11.9133,11.9337,227806839
2007-04-24,11.9218,11.9561,11.8461,11.8949,148323746
2007-04-25,11.9566,11.9906,11.86,11.9069,159247202
2007-04-26,11.9094,12.0673,11.8849,11.9861,165594127
2007-04-27,11.9586,12.0164,11.9148,11.9317,117452238
2007-04-30,11.9357,11.9906,11.7419,11.7419,146175988
2007-05-01,11.7624,11.7773,11.562,11.6827,146858453
2007-05-02,11.6737,11.7345,11.601,11.6025,122952103
2007-05-03,11.6134,11.8092,11.59,11.7882,144289173
2007-05-04,11.7105,11.8281,11.6049,11.7355,158572765
2007-05-07,11.7609,11.7778,11.6199,11.6398,121241926
2007-05-08,11.6109,11.6617,11.576,11.6279,116625251
2007-05-09,11.6119,11.7504,11.5551,11.6887,156160051
2007-05-10,11.6338,11.6946,11.4838,11.4953,147986528
2007-05-11,11.5043,11.6328,11.4833,11.6264,118190906
2007-05-14,11.595,11.6458,11.4585,11.5028,155469557
2007-05-15,11.5073,11.5217,11.3937,11.4086,165357271
2007-05-16,11.5083,11.7857,11.434,11.7724,263118385
2007-05-17,11.7689,11.8376,11.7275,11.7315,187099805
2007-05-18,11.7584,11.7749,11.7016,11.7155,148371920
2007-05-21,11.6956,11.9367,11.6259,11.7225,247265123
2007-05-22,11.7822,11.9317,11.7822,11.8536,154116670
2007-05-23,11.9771,12.0413,11.8012,11.8062,203141749
2007-05-24,11.8361,11.9367,11.7449,11.8152,167549188
2007-05-25,11.9492,12.0803,11.8889,12.0443,214715554
2007-05-29,12.0813,12.2506,12.0563,12.134,209476631
2007-05-30,12.0688,12.426,12.0314,12.42,290882670
2007-05-31,12.4688,12.6736,12.3817,12.403,358266059
2007-06-01,12.4797,12.5799,12.403,12.4648,192655874
2007-06-04,12.403,12.7169,12.395,12.6312,285069673
2007-06-05,12.6979,12.9281,12.6192,12.9241,419398871
2007-06-06,12.8723,12.9725,12.8349,12.9092,316611603
2007-06-07,12.9471,13.115,12.7667,12.83,426761465
2007-06-08,12.8584,12.9441,12.6905,12.8404,255249964
2007-06-11,12.8041,12.9092,12.7039,12.7373,186581935
2007-06-12,12.6721,12.7458,12.5335,12.5734,257710853
2007-06-13,12.6312,12.6676,12.422,12.5854,282379958
2007-06-14,12.5889,12.6014,12.4972,12.5256,185518092
2007-06-15,12.6591,12.6791,12.4857,12.6014,247859269
2007-06-18,12.6087,12.8534,12.5604,12.8335,194137225
2007-06-19,12.8036,12.8843,12.7423,12.8111,174843536
2007-06-20,12.8773,12.9221,12.6806,12.7029,174157056
2007-06-21,12.7284,12.8354,12.6112,12.8066,177027424
2007-06-22,12.8639,13.0776,12.8559,13.0771,289192565
2007-06-25,13.1767,13.3267,13.0373,13.1378,318149157
2007-06-26,13.2699,13.2819,13.1085,13.2087,228405000
2007-06-27,13.0776,13.1523,12.9421,13.1095,245811874
2007-06-28,13.0746,13.1897,13.0477,13.0776,167340434
2007-06-29,13.103,13.1373,12.9396,13.0203,155786702
2007-07-02,13.0895,13.248,13.0577,13.2116,140009716
2007-07-03,13.2285,13.3117,13.1398,13.3102,75143418
2007-07-05,13.3407,13.5609,13.2559,13.4921,198432740
2007-07-06,13.4821,13.5479,13.4194,13.4363,110278326
2007-07-09,13.5259,13.6689,13.4577,13.515,149732836
2007-07-10,13.5459,13.6256,13.4921,13.5344,154799135
2007-07-11,13.5409,13.6131,13.4512,13.5629,132851861
2007-07-12,13.5972,13.6336,13.4567,13.5843,138163045
2007-07-13,13.6486,13.7666,13.6316,13.7541,210243400
2007-07-16,13.7078,13.9141,13.6829,13.7751,264936954
2007-07-17,13.8259,13.8926,13.7596,13.8249,173771664
2007-07-18,13.797,13.8125,13.5459,13.6879,244081624
2007-07-19,13.7865,13.788,13.5071,13.6654,446701489
2007-07-20,12.7513,13.0323,12.6915,12.9561,713469055
2007-07-23,12.9281,12.9531,12.7578,12.7667,255189747
2007-07-24,12.6865,12.9206,12.6322,12.8036,223691977
2007-07-25,12.8778,12.8788,12.5934,12.6979,222604047
2007-07-26,12.6726,12.7687,12.427,12.6541,276334120
2007-07-27,12.6671,12.8689,12.5919,12.7508,221162841
2007-07-30,12.7767,12.9366,12.7164,12.8564,159106694
2007-07-31,12.959,12.964,12.7039,12.7039,171439239
2007-08-01,12.7164,12.8664,12.6576,12.7772,177501135
2007-08-02,12.7966,12.8285,12.6791,12.7289,126653473
2007-08-03,12.7049,12.7836,12.5296,12.5296,127508561
2007-08-06,12.5296,12.7079,12.5172,12.7039,146589482
2007-08-07,12.6979,12.9501,12.6801,12.8539,171190340
2007-08-08,12.9366,13.097,12.8803,13.097,163341992
2007-08-09,12.973,13.123,12.8196,12.8215,194562762
2007-08-10,12.7084,12.9211,12.5954,12.8474,235859927
2007-08-13,12.9416,12.9471,12.7797,12.8409,127633011
2007-08-14,12.8464,12.8883,12.6541,12.6691,145874901
2007-08-15,12.6791,12.7458,12.3732,12.394,217164399
2007-08-16,12.2561,12.3662,11.9681,12.2436,347077646
2007-08-17,12.391,12.4797,12.2466,12.4559,219970535
2007-08-20,12.5162,12.5187,12.3552,12.403,108283119
2007-08-21,12.4285,12.6581,12.399,12.6192,144947551
2007-08-22,12.7029,12.8594,12.685,12.7727,130579654
2007-08-23,12.8534,12.8564,12.6292,12.7588,123514133
2007-08-24,12.7687,12.8419,12.6666,12.8285,99266551
2007-08-27,12.8141,12.8898,12.7388,12.7851,93341148
2007-08-28,12.7418,12.828,12.5994,12.6142,131430728
2007-08-29,12.6501,12.7861,12.6352,12.7757,102341658
2007-08-30,12.7627,12.8384,12.7184,12.7388,106452507
2007-08-31,12.7812,12.8659,12.7408,12.8344,119535764
2007-09-04,12.829,13.1523,12.8191,13.0815,148283601
2007-09-05,13.0378,13.1892,13.0088,13.1473,132996383
2007-09-06,13.1862,13.1982,12.9092,13.0408,145561770
2007-09-07,12.8998,12.984,12.8733,12.9371,147075236
2007-09-10,12.9849,13.0048,12.7259,12.8156,129499754
2007-09-11,12.8783,12.9938,12.8464,12.9864,108536032
2007-09-12,12.966,13.1518,12.9281,13.0188,119872982
2007-09-13,13.0542,13.1324,13.0333,13.0721,75918217
2007-09-14,13.0328,13.2092,13.0083,13.1712,110996921
2007-09-17,13.1155,13.1842,13.0547,13.085,88218646
2007-09-18,13.1155,13.3825,13.0597,13.3337,169239293
2007-09-19,13.4333,13.6869,13.4229,13.6216,221877422
2007-09-20,13.6256,13.8697,13.6017,13.7711,221801147
2007-09-21,13.8583,13.9693,13.7711,13.9519,321629728
2007-09-24,13.9743,14.2349,13.9495,14.1492,212648086
2007-09-25,14.049,14.1876,14.0207,14.1737,109619948
2007-09-26,14.2085,14.2434,14.044,14.1527,134329198
2007-09-27,14.2414,14.2419,14.0934,14.1362,82550171
2007-09-28,14.1237,14.1871,14.052,14.1307,105962738
2007-10-01,14.1975,14.5563,14.1886,14.5109,189135157
2007-10-02,14.5318,14.8662,14.4476,14.5573,283724816
2007-10-03,14.6031,14.6718,14.4566,14.5478,155742543
2007-10-04,14.5741,14.5741,14.3744,14.4237,119901083
2007-10-05,14.625,14.8462,14.622,14.7973,203482982
2007-10-08,14.8212,15.2014,14.7953,15.1854,201849080
2007-10-09,15.3224,15.5382,15.1551,15.3239,351983366
2007-10-10,15.4779,15.5855,15.3643,15.5785,216204933
2007-10-11,15.7837,15.9771,15.1699,15.4938,473670902
2007-10-12,15.5432,15.9024,15.4002,15.8774,273937464
2007-10-15,15.9044,15.9387,15.3329,15.447,278758879
2007-10-16,15.4061,15.5915,15.2447,15.3443,241885692
2007-10-17,15.7045,15.7927,15.4839,15.7797,242094446
2007-10-18,15.8277,15.9761,15.6558,15.9327,493349983
2007-10-19,16.3048,16.4025,16.0229,16.0598,633849468
2007-10-22,15.9089,16.3158,15.8495,16.2102,267542364
2007-10-23,16.4712,16.8789,16.4405,16.8329,272733113
2007-10-24,16.7572,16.8759,16.4295,16.8344,297241638
2007-10-25,16.9056,16.9126,16.5291,16.6526,232660370
2007-10-26,16.7902,16.8524,16.6412,16.8041,134642329
2007-10-29,16.8829,16.9386,16.7413,16.9196,123096625
2007-10-30,16.8769,17.4347,16.8769,17.3063,277024614
2007-10-31,17.4537,17.6111,17.3382,17.6111,276069163
2007-11-01,17.5065,17.7785,17.4812,17.5164,262034470
2007-11-02,17.6988,17.775,17.3705,17.7168,234507041
2007-11-05,17.6111,18.1901,17.5882,18.0755,356636172
2007-11-06,18.3724,18.478,18.0595,18.478,338675297
2007-11-07,18.4611,18.6136,18.0133,18.2573,331312703
2007-11-08,18.2986,18.3056,16.8684,17.2833,662882335
2007-11-09,16.8334,16.9854,16.4703,16.539,457175320
2007-11-12,16.384,16.6875,15.5985,15.745,410574999
2007-11-13,16.0668,16.4633,15.745,16.4543,338265818
2007-11-14,16.7712,16.8259,15.8495,15.9841,324961764
2007-11-15,15.9069,16.129,15.5437,15.6842,279718344
2007-11-16,15.7912,15.8297,15.3448,15.7837,363023242
2007-11-19,15.6832,15.8615,15.4066,15.5895,221897495
2007-11-20,15.8545,16.418,15.7649,16.1549,395050926
2007-11-21,16.0358,16.6885,15.9941,16.4533,281556985
2007-11-23,16.6895,16.8958,16.6427,16.8564,109945122
2007-11-26,16.9436,17.2724,16.5649,16.5899,272588591
2007-11-27,16.8091,16.8499,16.1978,16.7782,357471188
2007-11-28,16.9914,17.2948,16.7428,17.244,317807924
2007-11-29,17.2066,17.5065,17.1319,17.362,249220185
2007-11-30,17.7108,17.7123,16.9914,17.2624,316964879
2007-12-03,17.2126,17.3123,16.9671,16.9764,173631157
2007-12-04,16.8968,17.2375,16.8669,17.0423,169885628
2007-12-05,17.2554,17.4099,17.1254,17.4,168994409
2007-12-06,17.382,17.8493,17.362,17.8169,197071824
2007-12-07,17.8104,17.8851,17.6983,17.8074,154642570
2007-12-10,17.8354,18.0545,17.7855,17.8956,154807164
2007-12-11,17.9335,17.9598,17.4065,17.4169,246454194
2007-12-12,17.7855,17.7935,17.1503,17.4209,247257094
2007-12-13,17.3451,17.3775,16.9686,17.2883,202362936
2007-12-14,17.1259,17.4292,17.1195,17.1867,147472672
2007-12-17,17.1379,17.3227,16.5321,16.6706,220235492
2007-12-18,16.7932,16.8569,16.2536,16.7732,287707200
2007-12-19,16.7942,16.9261,16.6646,16.8729,177485077
2007-12-20,17.084,17.2126,16.9536,17.1797,177529236
2007-12-21,17.384,17.4184,17.2684,17.354,216060411
2007-12-24,17.3123,17.4547,17.2639,17.4547,65372124
2007-12-26,17.4119,17.7661,17.392,17.7068,101566860
2007-12-27,17.6131,17.8354,17.4552,17.4552,118126674
2007-12-28,17.5594,17.6351,17.3506,17.4996,102879601
2007-12-31,17.401,17.4986,17.2021,17.2246,95392558
2008-01-02,17.2594,17.371,16.8819,17.0681,172900517
2008-01-03,17.0696,17.109,16.8519,17.0711,130571625
2008-01-04,16.9306,16.9626,16.3158,16.3657,215169192
2008-01-07,16.2895,16.4972,15.8764,16.1724,257064518
2008-01-08,16.2661,16.4395,15.718,15.735,214338191
2008-01-09,15.6941,16.2745,15.5068,16.2711,270565283
2008-01-10,16.0668,16.3707,15.9452,16.1096,254286484
2008-01-11,16.0095,16.1784,15.696,15.8984,199801685
2008-01-14,16.2197,16.3756,16.0727,16.2865,178544905
